month,year,species,lat_range,sighting_dates,number,sighting_distinct_dates,sites,Season_End,Hectares_Occupied_Start,Hectares_Occupied_End,Drought_Events,Flood_Events,Freeze_Events,Severe_Storm_Events ,Tropical_Cyclone_Events,Wildfire_Events,Winter_Storm_Events,Tons_Used
6,2017,Monarch (OTHER Observations),4O+_TO_45,6,6,6,6,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult (FIRST sighted),25+_TO_30,1,2,1,1,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult (FIRST sighted),30+_TO_35,6,8,6,6,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult (FIRST sighted),35+_TO_40,81,90,28,81,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult (FIRST sighted),45+_TO_50,141,176,29,135,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult (FIRST sighted),4O+_TO_45,403,488,30,399,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult (FIRST sighted),5O+_OR_GREATER,5,7,4,5,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult Sighted,20+_TO_25,3,3,3,2,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult Sighted,25+_TO_30,25,38,19,16,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult Sighted,30+_TO_35,33,55,23,29,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult Sighted,35+_TO_40,132,174,30,105,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult Sighted,45+_TO_50,94,134,29,80,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Adult Sighted,4O+_TO_45,306,452,30,229,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg (FIRST sighted),30+_TO_35,2,52,2,2,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg (FIRST sighted),35+_TO_40,15,63,11,15,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg (FIRST sighted),45+_TO_50,34,188,17,34,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg (FIRST sighted),4O+_TO_45,120,559,26,119,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg Sighted,25+_TO_30,3,39,2,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg Sighted,30+_TO_35,5,125,5,5,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg Sighted,35+_TO_40,24,179,18,21,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg Sighted,45+_TO_50,37,572,20,31,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Egg Sighted,4O+_TO_45,96,635,27,69,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva (FIRST sighted),25+_TO_30,3,5,3,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva (FIRST sighted),30+_TO_35,3,11,3,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva (FIRST sighted),35+_TO_40,29,74,21,29,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva (FIRST sighted),45+_TO_50,29,90,20,28,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva (FIRST sighted),4O+_TO_45,96,268,30,92,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva Sighted,25+_TO_30,9,35,8,8,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva Sighted,30+_TO_35,3,17,3,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva Sighted,35+_TO_40,32,88,18,26,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva Sighted,45+_TO_50,25,99,20,16,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,Monarch Larva Sighted,4O+_TO_45,71,211,25,51,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,"Monarch, Captive-Reared",25+_TO_30,5,22,5,3,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,"Monarch, Captive-Reared",30+_TO_35,32,85,21,22,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,"Monarch, Captive-Reared",35+_TO_40,49,293,25,25,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,"Monarch, Captive-Reared",45+_TO_50,25,241,15,17,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2017,"Monarch, Captive-Reared",4O+_TO_45,71,571,24,50,2018,2.91,2.48,1,2,1,8,3,1,0,407779
6,2018,Milkweed (FIRST sighted),30+_TO_35,1,1,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Milkweed (FIRST sighted),45+_TO_50,2,9,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Milkweed (FIRST sighted),4O+_TO_45,3,3,3,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Milkweed Sighted,30+_TO_35,2,2,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Milkweed Sighted,35+_TO_40,9,9,6,9,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Milkweed Sighted,45+_TO_50,4,4,4,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Milkweed Sighted,4O+_TO_45,29,29,17,26,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch (OTHER Observations),25+_TO_30,5,52,5,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch (OTHER Observations),35+_TO_40,8,12,8,7,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch (OTHER Observations),45+_TO_50,1,2,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch (OTHER Observations),4O+_TO_45,9,10,8,8,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult (FIRST sighted),25+_TO_30,3,4,3,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult (FIRST sighted),30+_TO_35,5,10,4,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult (FIRST sighted),35+_TO_40,74,92,25,74,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult (FIRST sighted),45+_TO_50,66,85,23,66,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult (FIRST sighted),4O+_TO_45,254,317,30,249,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult (FIRST sighted),5O+_OR_GREATER,5,5,4,5,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult Sighted,25+_TO_30,12,15,9,7,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult Sighted,30+_TO_35,50,79,26,34,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult Sighted,35+_TO_40,138,291,29,109,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult Sighted,45+_TO_50,54,96,24,45,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult Sighted,4O+_TO_45,272,487,30,196,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Adult Sighted,5O+_OR_GREATER,3,10,3,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg (FIRST sighted),35+_TO_40,24,136,16,23,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg (FIRST sighted),45+_TO_50,18,151,13,18,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg (FIRST sighted),4O+_TO_45,85,467,28,81,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg (FIRST sighted),5O+_OR_GREATER,2,3,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg Sighted,25+_TO_30,1,18,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg Sighted,30+_TO_35,2,24,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg Sighted,35+_TO_40,23,139,18,16,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg Sighted,45+_TO_50,19,88,14,15,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Egg Sighted,4O+_TO_45,127,1209,29,78,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva (FIRST sighted),25+_TO_30,2,5,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva (FIRST sighted),30+_TO_35,4,17,4,4,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva (FIRST sighted),35+_TO_40,40,143,21,39,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva (FIRST sighted),45+_TO_50,21,85,16,21,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva (FIRST sighted),4O+_TO_45,107,321,27,105,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva (FIRST sighted),5O+_OR_GREATER,2,4,2,2,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva Sighted,25+_TO_30,4,19,4,3,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva Sighted,30+_TO_35,6,80,6,6,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva Sighted,35+_TO_40,32,78,20,29,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva Sighted,45+_TO_50,34,106,21,21,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva Sighted,4O+_TO_45,110,480,30,71,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,Monarch Larva Sighted,5O+_OR_GREATER,1,10,1,1,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,"Monarch, Captive-Reared",25+_TO_30,8,253,7,7,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,"Monarch, Captive-Reared",30+_TO_35,22,107,18,9,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,"Monarch, Captive-Reared",35+_TO_40,41,162,21,24,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,"Monarch, Captive-Reared",45+_TO_50,22,246,15,14,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2018,"Monarch, Captive-Reared",4O+_TO_45,126,396,28,62,2019,2.48,6.05,1,0,0,8,2,1,2,407779
6,2019,Milkweed (FIRST sighted),45+_TO_50,8,8,7,8,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Milkweed (FIRST sighted),4O+_TO_45,11,11,9,11,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Milkweed Sighted,30+_TO_35,1,1,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Milkweed Sighted,35+_TO_40,22,22,13,21,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Milkweed Sighted,45+_TO_50,7,7,7,7,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Milkweed Sighted,4O+_TO_45,30,30,18,30,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch (OTHER Observations),25+_TO_30,3,13,3,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch (OTHER Observations),30+_TO_35,3,6,3,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch (OTHER Observations),35+_TO_40,5,19,3,4,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch (OTHER Observations),45+_TO_50,3,7,3,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch (OTHER Observations),4O+_TO_45,7,8,6,6,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult (FIRST sighted),25+_TO_30,2,3,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult (FIRST sighted),30+_TO_35,9,11,9,9,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult (FIRST sighted),35+_TO_40,84,99,28,84,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult (FIRST sighted),45+_TO_50,115,181,24,113,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult (FIRST sighted),4O+_TO_45,319,364,30,317,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult (FIRST sighted),5O+_OR_GREATER,5,7,5,5,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,20+_TO_25,1,2,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,25+_TO_30,11,17,8,7,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,30+_TO_35,40,77,17,37,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,35+_TO_40,176,251,30,122,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,45+_TO_50,90,190,24,80,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,4O+_TO_45,284,559,30,233,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Adult Sighted,5O+_OR_GREATER,1,12,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg (FIRST sighted),25+_TO_30,1,12,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg (FIRST sighted),30+_TO_35,3,6,3,3,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg (FIRST sighted),35+_TO_40,31,231,21,31,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg (FIRST sighted),45+_TO_50,34,318,15,34,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg (FIRST sighted),4O+_TO_45,130,920,24,130,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg (FIRST sighted),5O+_OR_GREATER,1,8,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg Sighted,25+_TO_30,1,12,1,1,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg Sighted,30+_TO_35,6,63,6,6,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg Sighted,35+_TO_40,31,132,19,24,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg Sighted,45+_TO_50,26,529,16,23,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Egg Sighted,4O+_TO_45,86,930,27,67,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva (FIRST sighted),25+_TO_30,2,2,2,2,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva (FIRST sighted),30+_TO_35,5,26,5,5,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva (FIRST sighted),35+_TO_40,45,127,23,43,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva (FIRST sighted),45+_TO_50,15,46,12,15,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva (FIRST sighted),4O+_TO_45,165,585,29,164,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva Sighted,25+_TO_30,8,57,7,6,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva Sighted,30+_TO_35,11,43,7,11,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva Sighted,35+_TO_40,30,109,20,22,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva Sighted,45+_TO_50,17,425,11,16,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,Monarch Larva Sighted,4O+_TO_45,104,679,27,81,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,"Monarch, Captive-Reared",25+_TO_30,7,359,7,7,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,"Monarch, Captive-Reared",30+_TO_35,24,354,14,17,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,"Monarch, Captive-Reared",35+_TO_40,36,95,22,26,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,"Monarch, Captive-Reared",45+_TO_50,20,138,14,16,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2019,"Monarch, Captive-Reared",4O+_TO_45,93,812,28,49,2020,6.05,2.83,0,3,0,8,2,1,0,407779
6,2020,Milkweed (FIRST sighted),30+_TO_35,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed (FIRST sighted),35+_TO_40,4,4,4,4,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed (FIRST sighted),45+_TO_50,6,6,5,6,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed (FIRST sighted),4O+_TO_45,23,23,10,21,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed (FIRST sighted),5O+_OR_GREATER,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed Sighted,25+_TO_30,2,2,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed Sighted,30+_TO_35,4,23,3,4,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed Sighted,35+_TO_40,29,29,17,24,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed Sighted,45+_TO_50,11,11,8,10,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Milkweed Sighted,4O+_TO_45,67,67,27,63,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch (OTHER Observations),25+_TO_30,2,5,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch (OTHER Observations),30+_TO_35,20,377,11,9,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch (OTHER Observations),35+_TO_40,19,42,12,11,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch (OTHER Observations),4O+_TO_45,13,34,9,13,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult (FIRST sighted),25+_TO_30,1,1,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult (FIRST sighted),30+_TO_35,12,15,11,12,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult (FIRST sighted),35+_TO_40,120,131,30,118,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult (FIRST sighted),45+_TO_50,126,166,28,121,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult (FIRST sighted),4O+_TO_45,439,487,30,431,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult (FIRST sighted),5O+_OR_GREATER,18,20,13,17,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult Sighted,25+_TO_30,15,26,12,14,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult Sighted,30+_TO_35,79,145,29,43,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult Sighted,35+_TO_40,120,178,29,97,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult Sighted,45+_TO_50,70,120,26,63,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult Sighted,4O+_TO_45,239,374,30,186,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Adult Sighted,5O+_OR_GREATER,7,14,5,6,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg (FIRST sighted),25+_TO_30,2,6,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg (FIRST sighted),30+_TO_35,5,23,5,5,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg (FIRST sighted),35+_TO_40,26,125,16,26,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg (FIRST sighted),45+_TO_50,44,382,17,43,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg (FIRST sighted),4O+_TO_45,147,714,26,143,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg (FIRST sighted),5O+_OR_GREATER,2,22,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg Sighted,25+_TO_30,1,14,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg Sighted,30+_TO_35,9,57,8,7,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg Sighted,35+_TO_40,17,99,12,10,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg Sighted,45+_TO_50,11,40,8,11,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Egg Sighted,4O+_TO_45,61,477,20,50,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva (FIRST sighted),25+_TO_30,2,5,2,2,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva (FIRST sighted),30+_TO_35,7,29,6,7,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva (FIRST sighted),35+_TO_40,51,100,21,51,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva (FIRST sighted),45+_TO_50,21,76,14,21,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva (FIRST sighted),4O+_TO_45,153,408,30,148,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva Sighted,25+_TO_30,8,94,8,6,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva Sighted,30+_TO_35,17,106,9,14,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva Sighted,35+_TO_40,46,171,26,31,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva Sighted,45+_TO_50,10,52,10,10,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,Monarch Larva Sighted,4O+_TO_45,41,159,26,34,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,"Monarch, Captive-Reared",20+_TO_25,1,5,1,1,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,"Monarch, Captive-Reared",25+_TO_30,15,70,11,7,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,"Monarch, Captive-Reared",30+_TO_35,36,797,20,20,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,"Monarch, Captive-Reared",35+_TO_40,43,178,20,24,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,"Monarch, Captive-Reared",45+_TO_50,8,39,6,6,2021,2.83,2.1,1,0,0,13,7,1,0,407779
6,2020,"Monarch, Captive-Reared",4O+_TO_45,58,211,18,39,2021,2.83,2.1,1,0,0,13,7,1,0,407779
7,1997,Monarch Adult Sighted,45+_TO_50,5,5,5,5,1998,18.19,5.77,0,2,0,1,0,0,0,434541
7,1997,Monarch Adult Sighted,4O+_TO_45,2,2,2,2,1998,18.19,5.77,0,2,0,1,0,0,0,434541
7,1998,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,1999,5.77,5.56,1,1,1,3,3,0,1,424562
7,1998,Monarch Adult (FIRST sighted),35+_TO_40,1,1,1,1,1999,5.77,5.56,1,1,1,3,3,0,1,424562
7,1998,Monarch Adult (FIRST sighted),45+_TO_50,1,1,1,1,1999,5.77,5.56,1,1,1,3,3,0,1,424562
7,1998,Monarch Adult (FIRST sighted),4O+_TO_45,7,7,5,7,1999,5.77,5.56,1,1,1,3,3,0,1,424562
7,1998,Monarch Egg (FIRST sighted),4O+_TO_45,3,3,3,3,1999,5.77,5.56,1,1,1,3,3,0,1,424562
7,1999,Monarch (OTHER Observations),25+_TO_30,2,2,2,1,2000,5.56,9.05,1,0,0,1,1,0,2,433634
7,1999,Monarch (OTHER Observations),35+_TO_40,5,5,4,5,2000,5.56,9.05,1,0,0,1,1,0,2,433634
7,1999,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2000,5.56,9.05,1,0,0,1,1,0,2,433634
7,1999,Monarch (OTHER Observations),4O+_TO_45,7,7,6,4,2000,5.56,9.05,1,0,0,1,1,0,2,433634
7,1999,Monarch Adult (FIRST sighted),35+_TO_40,1,1,1,1,2000,5.56,9.05,1,0,0,1,1,0,2,433634
7,1999,Monarch Adult (FIRST sighted),4O+_TO_45,4,4,4,4,2000,5.56,9.05,1,0,0,1,1,0,2,433634
7,2000,Monarch (OTHER Observations),35+_TO_40,1,1,1,1,2001,9.05,2.83,1,1,0,1,0,1,1,430005
7,2000,Monarch (OTHER Observations),4O+_TO_45,4,4,3,3,2001,9.05,2.83,1,1,0,1,0,1,1,430005
7,2000,Monarch Adult (FIRST sighted),35+_TO_40,1,1,1,1,2001,9.05,2.83,1,1,0,1,0,1,1,430005
7,2000,Monarch Adult (FIRST sighted),4O+_TO_45,3,3,3,3,2001,9.05,2.83,1,1,0,1,0,1,1,430005
7,2001,Monarch (OTHER Observations),25+_TO_30,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch (OTHER Observations),35+_TO_40,5,5,5,5,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch (OTHER Observations),4O+_TO_45,6,6,5,5,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch Adult (FIRST sighted),30+_TO_35,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch Adult (FIRST sighted),35+_TO_40,5,5,4,4,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch Adult (FIRST sighted),45+_TO_50,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch Adult (FIRST sighted),4O+_TO_45,6,6,5,6,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch Larva (FIRST sighted),45+_TO_50,1,1,1,1,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2001,Monarch Larva (FIRST sighted),4O+_TO_45,2,2,2,2,2002,2.83,9.36,0,0,0,1,1,0,0,411408
7,2002,Monarch (OTHER Observations),30+_TO_35,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
7,2002,Monarch (OTHER Observations),35+_TO_40,4,4,4,4,2003,9.36,7.54,1,0,0,2,2,1,0,416851
7,2002,Monarch (OTHER Observations),45+_TO_50,1,1,1,1,2003,9.36,7.54,1,0,0,2,2,1,0,416851
